Código Ámbito,Ámbito,Código área,Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
RL,Tierra,BRA,Brasil,5110,Superficie,6655,Praderas y pastos permanentes,2010,2010,1000 ha,196000,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6655,Praderas y pastos permanentes,2011,2011,1000 ha,196000,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6655,Praderas y pastos permanentes,2012,2012,1000 ha,196000,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6655,Praderas y pastos permanentes,2013,2013,1000 ha,196000,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6655,Praderas y pastos permanentes,2014,2014,1000 ha,196000,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1990,1990,1000 ha,546705,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1991,1991,1000 ha,544161.9,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1992,1992,1000 ha,541618.8,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1993,1993,1000 ha,539075.7,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1994,1994,1000 ha,536532.6,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1995,1995,1000 ha,533989.5,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1996,1996,1000 ha,531446.4,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1997,1997,1000 ha,528903.3,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1998,1998,1000 ha,526360.2,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,1999,1999,1000 ha,523817.1,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2000,2000,1000 ha,521274,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2001,2001,1000 ha,518366,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2002,2002,1000 ha,515458,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2003,2003,1000 ha,512550,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2004,2004,1000 ha,509642,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2005,2005,1000 ha,506734,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2006,2006,1000 ha,505078.8,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2007,2007,1000 ha,503423.6,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2008,2008,1000 ha,501768.4,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2009,2009,1000 ha,500113.2,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2010,2010,1000 ha,498458,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2011,2011,1000 ha,497474,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2012,2012,1000 ha,496490,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2013,2013,1000 ha,495506,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6661,Bosque,2014,2014,1000 ha,494522,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1990,1990,1000 ha,47501,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1991,1991,1000 ha,46711.1,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1992,1992,1000 ha,47486.2,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1993,1993,1000 ha,47275.3,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1994,1994,1000 ha,47863.4,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1995,1995,1000 ha,43352.5,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1996,1996,1000 ha,45348.6,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1997,1997,1000 ha,47344.7,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1998,1998,1000 ha,49341.8,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,1999,1999,1000 ha,51237.9,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2000,2000,1000 ha,53134,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2001,2001,1000 ha,53983,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2002,2002,1000 ha,54488,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2003,2003,1000 ha,54795,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2004,2004,1000 ha,54040,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2005,2005,1000 ha,56647.4,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2006,2006,1000 ha,57951.2,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2007,2007,1000 ha,60752.4,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2008,2008,1000 ha,60545.6,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2009,2009,1000 ha,62160.8,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2010,2010,1000 ha,63893,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2011,2011,1000 ha,62967,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2012,2012,1000 ha,63717,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2013,2013,1000 ha,61499.9,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6670,Otras tierras,2014,2014,1000 ha,58703,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1961,1961,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1962,1962,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1963,1963,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1964,1964,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1965,1965,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1966,1966,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1967,1967,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1968,1968,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1969,1969,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1970,1970,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1971,1971,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1972,1972,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1973,1973,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1974,1974,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1975,1975,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1976,1976,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1977,1977,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1978,1978,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1979,1979,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1980,1980,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1981,1981,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1982,1982,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1983,1983,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1984,1984,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1985,1985,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1986,1986,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1987,1987,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1988,1988,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1989,1989,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1990,1990,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1991,1991,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1992,1992,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1993,1993,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1994,1994,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1995,1995,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1996,1996,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1997,1997,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1998,1998,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,1999,1999,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2000,2000,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2001,2001,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2002,2002,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2003,2003,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2004,2004,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2005,2005,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2006,2006,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2007,2007,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2008,2008,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2009,2009,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2010,2010,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2011,2011,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2012,2012,1000 ha,15763,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2013,2013,1000 ha,15763,Fm,Estimación Manual
RL,Tierra,BRA,Brasil,5110,Superficie,6680,Agua interior,2014,2014,1000 ha,15763,Fm,Estimación Manual
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1961,1961,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1962,1962,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1963,1963,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1964,1964,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1965,1965,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1966,1966,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1967,1967,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1968,1968,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1969,1969,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1970,1970,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1971,1971,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1972,1972,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1973,1973,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1974,1974,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1975,1975,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1976,1976,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1977,1977,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1978,1978,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1979,1979,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1980,1980,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1981,1981,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1982,1982,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1983,1983,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1984,1984,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1985,1985,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1986,1986,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1987,1987,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1988,1988,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1989,1989,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1990,1990,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1991,1991,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1992,1992,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1993,1993,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1994,1994,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1995,1995,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1996,1996,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1997,1997,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1998,1998,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
RL,Tierra,CAN,Canadá,5110,Superficie,6600,Superficie del país,1999,1999,1000 ha,998467,Q,Datos oficiales reportados por los países en questionarios de FAO
